index,match_score,vertex_diff,vertex_score,aspect_diff,template_score,composite_score
23,1.7976931348623157e+308,19,0.95,0.0092592592592593,0.6865677237510681,3.5953862697246315e+307
24,23.043008503510052,8,0.4,2.7592592592592595,0.6865677237510681,5.313833817215792
25,0.005666844193584097,16,0.8,0.32407407407407407,0.6865677237510681,0.6010877075747212
26,0.2605654698310109,14,0.7,0.34259259259259256,0.6865677237510681,0.5898452104799843
27,0.24562624363094065,12,0.6,0.20925925925925926,0.6865677237510681,0.5018573652399703
28,0.1458786424942673,5,0.25,0.3907407407407407,0.6865677237510681,0.28163006723485773
29,0.1357355409603409,17,0.85,0.0092592592592593,0.6865677237510681,0.6123792247058503
30,1.7976931348623157e+308,18,0.9,3.0092592592592595,0.6865677237510681,3.5953862697246315e+307
31,0.3872655296514316,9,0.45,0.2764550264550264,0.6865677237510681,0.4427645875234335
32,0.6809592582435673,14,0.7,6.0092592592592595,0.6865677237510681,1.5239239681624956
33,0.27698750466985445,10,0.5,0.32407407407407407,0.6865677237510681,0.46035183966997517
34,0.043160152122572404,2,0.1,0.0092592592592593,0.6865677237510681,0.10636414693829657
35,1.270677601598018,3,0.15,0.029667422524565445,0.6865677237510681,0.38742886132318155
36,14.15697148449147,9,0.45,0.5761065943992774,0.6865677237510681,3.2416535136830786
37,3.0348499745925714,12,0.6,1.656318082788671,0.6865677237510681,1.2767609349617082
38,0.088095385365488,0,0.0,1.2342592592592594,0.6865677237510681,0.2341011935868797
39,0.01714257896264626,3,0.15,0.0943656422379826,0.6865677237510681,0.14642658975311984
40,0.03592465133680678,5,0.25,0.32407407407407407,0.6865677237510681,0.24963926900336567
41,0.14707979100533453,9,0.45,0.18586269196025285,0.6865677237510681,0.381138589619998
42,0.36975702328808824,14,0.7,0.19074074074074066,0.6865677237510681,0.5889057433936219
43,0.33165948921883626,13,0.65,0.32407407407407407,0.6865677237510681,0.5687862365797716
44,1.3631192510776138,10,0.5,0.38678034470113676,0.6865677237510681,0.6869841295455864
45,0.1548282519602977,10,0.5,0.5361952861952861,0.6865677237510681,0.46773817094624565
46,2.145502274231281,4,0.2,0.5676638176638176,0.6865677237510681,0.675593255120722
47,5.635000310429153,8,0.4,0.7215099715099715,0.6865677237510681,1.5265697854372198
48,1.2119078855561016,4,0.2,0.12464387464387472,0.6865677237510681,0.4224213859326947
49,2.3029074464885406,7,0.35,0.3753561253561253,0.6865677237510681,0.7757281357260201
50,2.792095380420535,5,0.25,0.45227920227920226,0.6865677237510681,0.8201041840508805
51,2.6525005251359515,6,0.3,0.3507407407407407,0.6865677237510681,0.8094544437631945
52,0.3380244118165068,8,0.4,0.33689458689458684,0.6865677237510681,0.40948229802238256
53,5.010441052349086,7,0.35,0.45227920227920226,0.6865677237510681,1.3287733184365909
54,0.24196046198257992,12,0.6,0.4452861952861953,0.6865677237510681,0.5365282493143385
55,0.33165948920736676,13,0.65,0.32407407407407407,0.6865677237510681,0.5687862365774777
56,0.41074308928797554,12,0.6,0.0092592592592593,0.6865677237510681,0.5048807343713771
57,0.11550210732381871,12,0.6,0.5361952861952861,0.6865677237510681,0.5248729420189499
58,0.14529767449525854,12,0.6,0.5559581320450886,0.6865677237510681,0.5337964823307082
59,0.2146741989051475,13,0.65,0.4907407407407407,0.6865677237510681,0.5703891785170339
60,2.204284588064457,1,0.05,0.1292592592592594,0.6865677237510681,0.5240890341266735
61,2.7690195351758398,3,0.15,0.07074074074074066,0.6865677237510681,0.6932582457711723
62,0.9600531796802867,6,0.3,0.3507407407407407,0.6865677237510681,0.4709649746720616
63,8.368492725888867,0,0.0,0.2015669515669516,0.6865677237510681,1.7352768155377096
64,0.39289197695861255,12,0.6,0.0092592592592593,0.6865677237510681,0.5013105119055046
65,0.3845598903404841,12,0.6,0.20925925925925926,0.6865677237510681,0.5296440945818789
66,12.706062881304605,9,0.45,8.372895622895623,0.6865677237510681,4.120990147320158
67,0.4243743802095963,4,0.2,0.183048433048433,0.6865677237510681,0.2736753686240774
68,0.3338090429482572,10,0.5,0.36111111111111105,0.6865677237510681,0.4772717028812113
69,0.14552196618537883,5,0.25,0.12464387464387472,0.6865677237510681,0.2416442020585502
70,0.044444707465645994,8,0.4,0.2634680134680134,0.6865677237510681,0.3397523711382244
71,0.04645222882890576,10,0.5,0.22603485838779958,0.6865677237510681,0.39953890214884424
72,0.7260802259286512,7,0.35,0.39161220043572986,0.6865677237510681,0.46280110287598286
73,0.706890887059467,2,0.1,0.3235449735449736,0.6865677237510681,0.2862531510685326
74,0.11448617502599112,7,0.35,0.627104377104377,0.6865677237510681,0.37580611919574797
75,0.15482825195999372,10,0.5,0.5361952861952861,0.6865677237510681,0.4677381709461848
76,0.21002508204313775,6,0.3,0.4907407407407407,0.6865677237510681,0.3419593551446318
77,0.2065617805917257,9,0.45,0.3753561253561253,0.6865677237510681,0.42145900254665714
78,0.3452828032078674,8,0.4,0.2984330484330484,0.6865677237510681,0.40516474553142395
79,0.17856994371149515,1,0.05,0.316951566951567,0.6865677237510681,0.14709995140992727
80,4.502788667891139,1,0.05,0.4907407407407407,0.6865677237510681,1.038012072314232
81,2.6078654828127146,4,0.2,0.45227920227920226,0.6865677237510681,0.7507582045293164
82,2.0123353887864113,4,0.2,0.5676638176638176,0.6865677237510681,0.6489598780317481
83,0.40747557049607575,8,0.4,0.14562289562289576,0.6865677237510681,0.39468177606754273
84,0.12221955939121654,3,0.15,0.6038538538538538,0.6865677237510681,0.24386521758121457
85,0.01798296309275793,7,0.35,0.10185185185185186,0.6865677237510681,0.27771759802122253
